project_name,version,cbo,wmc,dit,rfc,lcom,totalMethods,staticMethods,publicMethods,privateMethods,protectedMethods,defaultMethods,abstractMethods,finalMethods,synchronizedMethods,totalFields,staticFields,publicFields,privateFields,protectedFields,defaultFields,finalFields,synchronizedFields,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocks,anonymousClassesQty,subClassesQty,lambdasQty,uniqueWordsQty,modifiers
bumptech-glide,4.8.0,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025
bumptech-glide,4.9.0,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025
codecentric-spring-boot-admin,2.0.4,37,38,5,65,295,27,18,20,11,17,0,2,2,0,16,8,8,16,2,0,11,0,44,242,29,2,3,3,5,77,20,36,12,32,4,3,13,23,131,1025
codecentric-spring-boot-admin,2.0.5,37,38,5,65,295,27,18,20,11,17,0,2,2,0,16,8,8,16,2,0,11,0,44,242,29,2,3,3,5,77,20,36,12,32,4,3,13,23,131,1025
codecentric-spring-boot-admin,2.0.6,37,38,5,65,295,27,18,20,11,17,0,2,2,0,16,8,8,16,2,0,11,0,44,242,29,2,3,3,5,77,20,36,12,32,4,3,13,23,131,1025
codecentric-spring-boot-admin,2.1.0,37,39,5,72,291,27,18,20,12,17,0,2,2,0,16,9,9,16,2,0,11,0,44,287,30,2,4,3,5,77,20,35,12,32,4,3,13,25,132,1025
codecentric-spring-boot-admin,2.1.1,37,39,5,72,291,27,18,20,12,17,0,2,2,0,16,9,9,16,2,0,11,0,44,287,30,2,4,3,5,77,20,35,12,32,4,3,13,25,132,1025
codecentric-spring-boot-admin,2.1.2,37,39,5,72,291,27,18,20,12,17,0,2,2,0,16,9,9,16,2,0,11,0,44,287,30,2,4,3,5,77,20,35,12,32,4,3,14,25,132,1025
codecentric-spring-boot-admin,2.1.3,37,39,5,72,291,27,18,20,12,17,0,2,2,0,16,9,9,16,2,0,11,0,44,287,30,2,4,3,5,85,20,35,12,32,4,3,14,25,132,1025
codecentric-spring-boot-admin,2.1.4,37,39,5,72,291,27,18,20,12,17,0,2,2,0,16,9,9,16,2,0,11,0,44,287,30,2,4,3,5,85,20,35,12,32,4,3,14,25,132,1025
codecentric-spring-boot-admin,2.1.5,37,39,5,72,291,27,18,20,12,17,0,2,2,0,16,9,9,16,2,0,11,0,53,285,30,2,4,3,5,85,20,35,12,32,4,3,14,25,132,1025
codecentric-spring-boot-admin,2.1.6,37,39,5,72,291,27,18,20,12,17,0,2,2,0,16,9,9,16,2,0,11,0,59,285,30,2,4,3,5,85,20,35,12,32,4,3,14,25,132,1025
dropwizard-dropwizard,1.3.13,60,89,12,120,3126,85,8,84,8,14,2,6,2,2,38,10,7,38,11,0,13,0,1183,738,45,8,7,10,7,184,1214,101,31,101,6,4,7,9,310,1025
dropwizard-dropwizard,1.3.14,60,89,12,120,3126,85,8,84,8,14,2,6,2,2,38,10,7,38,11,0,13,0,1183,738,45,8,7,10,7,184,1214,101,31,101,6,4,7,9,310,1025
dropwizard-dropwizard,1.3.2,60,89,12,120,3126,85,8,84,8,14,2,6,2,2,38,10,7,38,11,0,13,0,1183,738,45,8,7,10,7,184,1214,101,31,101,6,4,7,9,310,1025
dropwizard-dropwizard,1.3.3,60,89,12,120,3126,85,8,84,8,14,2,6,2,2,38,10,7,38,11,0,13,0,1183,738,45,8,7,10,7,184,1214,101,31,101,6,4,7,9,310,1025
dropwizard-dropwizard,1.3.4,60,89,12,120,3126,85,8,84,8,14,2,6,2,2,38,10,7,38,11,0,13,0,1183,738,45,8,7,10,7,184,1214,101,31,101,6,4,7,9,310,1025
dropwizard-dropwizard,1.3.5,60,89,12,120,3126,85,8,84,8,14,2,6,2,2,38,10,7,38,11,0,13,0,1183,738,45,8,7,10,7,184,1214,101,31,101,6,4,7,9,310,1025
dropwizard-dropwizard,1.3.6,60,89,12,120,3126,85,8,84,8,14,2,6,2,2,38,10,7,38,11,0,13,0,1183,738,45,8,7,10,7,184,1214,101,31,101,6,4,7,9,310,1025
dropwizard-dropwizard,1.3.7,60,89,12,120,3126,85,8,84,8,14,2,6,2,2,38,10,7,38,11,0,13,0,1183,738,45,8,7,10,7,184,1214,101,31,101,6,4,7,9,310,1025
dropwizard-dropwizard,1.3.8,60,89,12,120,3126,85,8,84,8,14,2,6,2,2,38,10,7,38,11,0,13,0,1183,738,45,8,7,10,7,184,1214,101,31,101,6,4,7,9,310,1025
dropwizard-dropwizard,1.3.9,60,89,12,120,3126,85,8,84,8,14,2,6,2,2,38,10,7,38,11,0,13,0,1183,738,45,8,7,10,7,184,1214,101,31,101,6,4,7,9,310,1025
dropwizard-metrics,3.2.5,24,71,8,71,585,40,10,40,14,10,0,8,4,7,25,14,11,22,2,0,15,0,33,540,31,17,10,5,12,190,134,56,18,56,7,20,15,0,200,1025
dropwizard-metrics,3.2.6,24,71,8,71,585,40,10,40,14,10,0,8,4,7,25,14,11,22,2,0,15,0,33,540,31,18,10,5,12,190,134,56,18,56,7,20,15,0,200,1025
dropwizard-metrics,4.0.0,29,71,8,71,585,40,10,40,10,10,1,8,0,6,25,14,11,22,2,0,15,0,33,557,31,18,7,5,12,139,128,56,15,56,5,9,15,17,178,1025
dropwizard-metrics,4.0.1,29,71,8,71,585,40,10,40,10,10,1,8,0,6,25,14,11,22,2,0,15,0,33,557,31,18,7,5,12,139,128,56,15,56,5,9,15,17,178,1025
dropwizard-metrics,4.0.2,29,71,8,71,585,40,10,40,10,10,1,8,0,6,25,14,11,22,2,0,15,0,33,557,31,18,7,5,12,139,128,56,15,56,5,9,15,17,178,1025
dropwizard-metrics,4.0.3,29,71,8,71,585,40,10,40,10,10,1,8,0,6,25,14,11,22,2,0,15,0,33,557,31,18,7,5,12,139,128,56,15,56,5,9,15,17,178,1025
dropwizard-metrics,4.0.4,29,71,8,71,585,40,10,40,10,10,1,8,0,6,25,14,11,22,2,0,15,0,33,557,31,18,7,5,12,139,128,56,15,56,5,9,15,17,178,1025
dropwizard-metrics,4.0.5,29,71,8,71,585,40,10,40,10,10,1,8,0,6,25,14,11,22,2,0,15,0,33,557,31,18,7,5,12,139,128,56,15,56,5,9,15,17,178,1025
dropwizard-metrics,4.0.6,29,71,8,72,585,40,10,40,10,10,1,8,0,6,25,14,11,22,2,0,15,0,33,563,31,18,7,5,12,139,128,56,15,56,5,9,15,17,178,1025
dropwizard-metrics,4.1.0,29,71,11,79,585,40,10,40,18,10,1,8,0,6,33,29,11,33,4,0,33,0,33,557,31,18,7,6,12,139,121,56,15,56,5,9,15,17,188,1025
facebook-facebook-android-sdk,5.0.0,69,240,10,191,3069,87,79,65,36,34,0,4,32,6,118,118,101,62,7,0,118,0,119,1386,94,21,35,20,28,150,125,195,63,169,7,17,15,0,627,1025
facebook-facebook-android-sdk,5.0.1,69,240,10,191,3069,87,79,65,36,34,0,4,32,6,118,118,101,62,7,0,118,0,119,1386,94,21,35,20,28,150,125,195,63,169,7,17,15,0,627,1025
facebook-facebook-android-sdk,5.0.2,69,240,10,191,3069,87,79,65,36,34,0,4,32,6,118,118,101,62,7,0,118,0,119,1386,94,21,35,20,28,150,125,195,63,169,7,17,15,0,627,1025
facebook-facebook-android-sdk,5.0.3,69,240,10,191,3069,87,79,65,36,34,0,4,32,6,118,118,101,62,7,0,118,0,119,1386,94,21,35,20,28,150,125,195,63,169,7,17,15,0,627,1025
facebook-facebook-android-sdk,5.1.0,68,243,10,194,3148,87,80,66,36,34,0,4,32,6,118,118,101,61,7,0,118,0,119,1386,95,22,35,20,28,150,125,195,63,169,7,16,15,0,627,1025
facebook-facebook-android-sdk,5.1.1,68,243,10,194,3148,87,80,66,36,34,0,4,32,6,118,118,101,61,7,0,118,0,119,1386,95,22,35,20,28,150,125,195,63,169,7,16,15,0,627,1025
facebook-facebook-android-sdk,5.2.0,68,243,10,194,3148,87,80,66,36,34,0,4,32,6,118,118,101,61,7,0,118,0,119,1386,95,22,35,20,28,150,125,195,63,169,7,16,15,0,627,1025
facebook-facebook-android-sdk,5.4.0,68,251,10,197,3228,87,81,67,36,34,0,4,32,6,118,118,101,61,7,0,118,0,119,1386,98,22,36,22,28,150,125,195,63,169,7,16,15,0,627,1025
facebook-facebook-android-sdk,5.5.0,68,246,10,194,3228,87,81,67,36,34,0,4,32,6,118,118,101,61,7,0,118,0,119,1386,98,22,36,21,28,150,125,195,63,169,7,16,15,0,627,1025
facebook-facebook-android-sdk,5.5.1,68,246,10,194,3228,87,81,67,36,34,0,4,32,6,118,118,101,61,7,0,118,0,119,1386,98,22,36,21,28,150,125,195,63,169,7,16,15,0,627,1025
google-dagger,2.20,73,108,13,167,1769,62,32,52,16,19,6,18,18,0,61,33,18,22,1,0,33,0,112,6914,69,11,4,6,9,5491,54,269,19,213,5,7,102,17,333,1025
google-dagger,2.21,74,109,13,167,1769,63,32,46,27,19,6,18,19,0,61,33,18,24,1,0,33,0,79,5016,69,11,4,6,9,3950,54,191,19,160,5,5,102,23,335,1025
google-dagger,2.22.1,76,112,13,167,1769,63,32,46,28,18,6,18,20,0,61,33,18,25,2,0,33,0,85,5426,70,11,4,6,9,4279,54,205,20,163,5,5,102,23,374,1025
google-dagger,2.22,76,112,13,167,1769,63,32,46,28,18,6,18,20,0,61,33,18,25,2,0,33,0,85,5426,70,11,4,6,9,4279,54,205,20,163,5,5,102,23,374,1025
google-dagger,2.23.1,76,112,13,169,1997,74,32,46,28,8,6,18,20,0,61,29,29,26,2,0,29,0,85,5499,70,11,4,6,11,4312,54,205,20,163,5,5,102,23,374,1025
google-dagger,2.23.2,76,112,13,169,1997,74,32,46,28,8,6,18,20,0,61,29,29,26,2,0,29,0,85,5499,70,11,4,6,11,4312,54,205,20,163,5,5,102,23,374,1025
google-dagger,2.23,76,112,13,169,1997,74,32,46,28,8,6,18,20,0,61,29,29,26,2,0,29,0,85,5499,70,11,4,6,11,4312,54,205,20,163,5,5,102,23,374,1025
google-dagger,2.24,73,95,13,143,1769,62,32,46,19,8,6,18,20,0,61,29,29,19,2,0,29,0,56,2632,66,11,4,6,5,1936,54,162,20,162,5,5,102,18,371,1025
google-dagger,2.8,76,187,7,311,1710,66,32,47,51,16,0,15,3,0,80,80,4,12,11,0,80,0,60,2607,83,18,6,6,2,2115,64,160,38,160,5,7,102,13,403,1025
google-dagger,2.9,72,190,7,340,1710,65,32,47,50,16,0,15,3,0,83,83,4,12,11,0,83,0,85,2799,82,18,6,6,2,2216,64,178,38,178,5,7,102,20,405,1025
google-error-prone,2.0.21,223,269,15,252,10011,142,108,107,19,5,0,6,67,1,54,33,19,54,3,0,54,0,341,1447,140,53,27,51,52,1051,46,107,39,107,11,61,51,11,471,1025
google-error-prone,2.1.0,243,269,15,252,10011,142,109,108,19,5,0,6,67,1,54,32,20,54,3,0,54,0,341,1447,140,53,27,51,54,1051,46,107,39,107,11,61,51,95,472,1025
google-error-prone,2.1.1,244,269,15,252,10011,142,109,108,19,5,0,6,67,1,54,32,20,54,3,0,54,0,341,1447,140,53,27,51,54,1051,46,107,39,107,11,61,51,95,472,1025
google-error-prone,2.1.2,252,269,15,252,10011,142,110,109,19,5,0,6,67,1,54,32,20,54,3,0,54,0,341,1447,140,53,27,51,55,1051,46,107,39,107,11,61,51,95,472,1025
google-error-prone,2.1.3,263,269,15,252,10011,142,110,109,19,5,0,6,67,1,54,32,20,54,3,0,54,0,341,1460,140,53,27,51,55,1058,46,107,39,107,11,61,51,95,472,1025
google-error-prone,2.2.0,273,268,15,252,10011,142,111,110,19,5,0,6,67,1,54,32,24,54,3,0,54,0,341,1460,140,53,30,51,56,1058,46,107,39,107,11,62,51,95,472,1025
google-error-prone,2.3.0,280,268,15,252,10296,144,115,113,19,5,0,6,68,1,54,32,24,54,3,0,54,0,341,1665,142,53,30,51,58,1111,46,107,39,107,11,62,51,95,478,1025
google-error-prone,2.3.1,283,268,15,252,10296,144,115,113,19,5,0,6,68,1,54,32,24,54,3,0,54,0,341,1665,142,53,30,51,58,1111,46,107,39,107,11,62,51,95,478,1025
google-error-prone,2.3.2,335,269,15,252,10585,146,124,122,19,6,1,6,69,1,54,32,25,54,3,0,54,0,341,1669,148,53,35,51,56,1111,62,107,39,107,11,62,51,95,541,1025
google-error-prone,2.3.3,385,242,15,252,10585,146,124,122,19,6,1,6,69,1,54,32,24,54,3,0,54,0,341,1689,154,16,36,49,56,1128,62,124,39,110,11,62,51,95,524,1025
grpc-grpc-java,1.17.2,113,162,19,311,5460,105,35,105,21,29,0,12,24,7,75,75,35,56,8,0,74,0,312,7453,71,17,36,20,90,289,546,394,120,344,6,28,39,0,580,1025
grpc-grpc-java,1.18.0,113,341,19,311,5778,111,35,105,21,29,0,12,24,7,75,75,36,54,8,0,74,0,312,8014,172,17,137,20,135,289,546,401,120,383,6,31,39,0,601,1025
grpc-grpc-java,1.19.0,113,341,19,313,5778,113,39,105,21,29,0,12,24,7,79,79,36,54,8,0,78,0,316,8264,172,17,137,20,135,302,546,410,120,393,6,37,39,0,601,1025
grpc-grpc-java,1.20.0,107,154,19,311,5460,125,39,111,21,29,0,12,24,7,66,39,36,57,8,0,51,0,248,3190,72,17,36,18,23,217,546,482,68,460,6,42,34,0,613,1025
grpc-grpc-java,1.21.0,111,155,19,318,5460,126,39,108,21,29,0,11,24,7,66,39,36,57,8,0,51,0,328,3184,72,17,36,18,23,217,546,481,78,458,6,43,34,0,642,1025
grpc-grpc-java,1.21.1,111,155,19,318,5460,126,39,108,21,29,0,11,24,7,66,39,36,57,8,0,51,0,328,3184,72,17,36,18,23,217,546,481,78,458,6,43,34,0,642,1025
grpc-grpc-java,1.22.0,117,167,19,334,5460,136,39,116,21,29,0,11,24,7,67,38,35,58,8,0,52,0,338,3385,72,17,36,19,23,217,546,494,78,471,6,49,33,0,719,1025
grpc-grpc-java,1.22.1,117,167,19,334,5460,136,39,116,21,29,0,11,24,7,67,38,35,58,8,0,52,0,338,3390,72,17,36,19,23,217,546,494,78,471,6,49,33,0,719,1025
grpc-grpc-java,1.22.2,117,167,19,334,5460,136,39,116,21,29,0,11,24,7,67,38,35,58,8,0,52,0,338,3390,72,17,36,19,23,217,546,494,78,471,6,49,33,0,719,1025
grpc-grpc-java,1.23.0,117,167,19,334,5460,136,40,116,21,29,0,11,24,7,67,38,35,58,8,0,52,0,338,3390,72,17,36,19,23,217,546,494,78,471,6,49,33,0,719,1025
java-native-accessjna,4.4.0,76,416,131,226,11476,152,146,88,24,36,0,3,21,4,4347,1982,1982,42,9,0,1982,0,185,4351,134,33,86,44,95,283,4337,4347,312,4347,7,46,96,0,3519,1025
java-native-accessjna,4.5.0,76,419,131,228,11476,152,146,88,24,36,0,3,22,4,4347,1982,1982,44,9,0,1982,0,186,4351,135,33,86,44,95,283,4337,4347,312,4347,7,46,96,0,3519,1025
java-native-accessjna,4.5.1,76,419,131,228,11476,152,146,88,24,36,0,3,22,4,4347,1982,1982,44,9,0,1982,0,186,4351,135,33,86,44,95,283,4337,4347,312,4347,7,46,96,0,3519,1025
java-native-accessjna,4.5.2,76,419,131,228,11476,152,146,88,24,36,0,3,22,4,4347,1982,1982,44,9,0,1982,0,186,4351,135,33,86,44,95,283,4337,4347,312,4347,7,46,96,0,3519,1025
java-native-accessjna,5.0.0,76,427,133,243,12561,159,150,105,25,36,0,3,21,4,4347,1982,1982,45,9,0,1982,0,290,4351,139,33,85,44,95,529,4337,4347,312,4347,7,46,108,0,3519,1025
java-native-accessjna,5.1.0,76,427,133,243,12561,159,150,105,25,38,0,3,21,4,4347,1982,1982,45,9,0,1982,0,290,4351,139,33,85,44,95,529,4337,4347,312,4347,7,46,108,0,3519,1025
java-native-accessjna,5.2.0,76,416,133,249,12720,160,150,105,25,39,0,3,21,4,4347,1982,1982,47,9,0,1982,0,291,4351,139,33,85,44,95,523,4337,4347,312,4347,7,46,108,0,3519,1025
java-native-accessjna,5.3.0,76,417,133,250,13203,163,150,105,25,39,0,3,21,4,4347,1982,1982,47,9,0,1982,0,291,4351,139,33,84,44,95,523,4337,4347,312,4347,7,46,108,0,3519,1025
java-native-accessjna,5.3.1,76,417,133,250,13203,163,150,105,25,39,0,3,21,4,4347,1982,1982,47,9,0,1982,0,291,4351,139,33,84,44,95,523,4337,4347,312,4347,7,46,108,0,3519,1025
java-native-accessjna,5.4.0,76,417,133,250,13203,163,150,105,25,39,0,3,21,4,4347,1982,1982,47,9,0,1982,0,291,4351,139,33,84,44,95,523,4337,4347,312,4347,7,46,108,0,3519,1025
jenkinsci-jenkins,2.185,137,368,103,306,11173,150,137,147,30,17,8,13,17,10,39,31,18,30,10,0,34,0,192,2117,203,55,63,35,32,1542,262,226,61,215,10,22,61,26,1006,1025
jenkinsci-jenkins,2.186,137,368,103,306,11173,150,137,147,30,17,8,13,17,10,39,31,18,30,10,0,34,0,192,2117,203,55,63,35,32,1542,262,226,61,215,10,22,61,26,1006,1025
jenkinsci-jenkins,2.187,137,368,103,306,11173,150,137,147,30,17,8,13,17,10,39,31,18,30,10,0,34,0,192,2117,203,55,63,35,32,1542,262,226,61,215,10,22,61,26,1006,1025
jenkinsci-jenkins,2.189,137,368,103,306,11173,150,137,147,30,17,8,13,17,10,39,31,18,30,10,0,34,0,192,2117,203,55,63,35,32,1542,262,226,61,215,10,21,61,26,1006,1025
jenkinsci-jenkins,2.190,137,368,103,306,11173,150,137,147,30,17,8,13,17,10,39,31,18,30,10,0,34,0,192,2117,203,55,63,35,32,1542,262,226,65,215,10,21,61,26,1006,1025
jenkinsci-jenkins,2.191,137,368,103,306,11173,150,137,147,30,17,8,13,17,10,39,31,18,30,10,0,34,0,192,2117,203,55,63,35,32,1542,262,226,65,215,10,21,61,26,1006,1025
jenkinsci-jenkins,2.192,137,368,103,306,11173,150,137,147,30,17,8,13,17,10,39,31,18,30,10,0,34,0,192,2117,203,55,63,35,32,1542,262,226,65,215,10,21,61,26,1006,1025
jenkinsci-jenkins,2.193,137,368,103,305,11173,150,137,147,30,17,8,13,17,10,39,31,18,30,10,0,34,0,192,2117,203,55,63,35,32,1542,262,226,65,215,10,21,61,26,1006,1025
jenkinsci-jenkins,2.194,137,368,103,305,11173,150,137,147,30,17,8,13,17,10,39,31,18,30,10,0,34,0,192,2116,203,55,63,35,32,1542,262,226,65,215,10,21,61,26,1006,1025
jenkinsci-jenkins,2.195,137,368,103,305,11173,150,137,147,30,17,8,13,17,10,39,31,18,30,10,0,34,0,192,2116,203,55,63,35,32,1542,262,226,65,215,10,21,61,26,1006,1025
jhy-jsoup,1.6.1,34,167,30,93,3567,87,12,77,17,13,0,3,1,0,18,9,0,16,1,0,9,0,126,2250,86,25,15,3,10,2147,2161,154,14,149,3,0,21,0,377,1025
jhy-jsoup,1.6.2,34,163,30,97,3742,89,14,79,17,13,0,3,1,0,14,9,0,14,5,0,9,0,137,2250,88,26,14,3,10,2147,2161,164,14,162,3,1,21,0,388,1025
jhy-jsoup,1.6.3,35,163,30,97,3742,89,14,79,17,13,0,3,1,0,14,7,0,14,5,0,7,0,140,554,91,26,14,3,12,364,156,168,14,166,3,1,21,0,389,1025
jhy-jsoup,1.7.1,35,163,30,97,3742,89,15,83,17,13,0,3,1,0,14,8,0,14,5,0,8,0,146,582,91,26,14,4,12,379,156,178,16,176,3,1,21,0,389,1025
jhy-jsoup,1.7.2,47,163,51,104,3742,89,15,85,18,13,0,3,1,0,14,8,0,14,5,0,8,0,150,587,93,26,14,4,12,379,157,181,16,179,3,1,34,0,413,1025
jhy-jsoup,1.7.3,47,170,51,104,4005,90,15,90,18,13,0,3,2,0,19,8,1,18,5,0,8,0,156,632,93,27,14,4,12,401,157,198,18,196,6,1,34,0,413,1025
jhy-jsoup,1.8.2,47,172,51,120,4371,94,15,94,18,14,0,3,11,0,21,8,1,20,5,0,8,0,166,731,100,27,19,5,12,417,167,211,23,207,5,2,34,0,429,1025
jhy-jsoup,1.8.3,47,172,51,121,4656,97,15,97,18,15,0,3,11,0,21,8,1,20,5,0,8,0,171,737,101,27,19,5,12,427,167,220,23,216,5,2,34,0,437,1025
jhy-jsoup,1.9.1,47,172,51,124,4851,99,15,99,18,15,0,3,11,0,21,8,1,20,5,0,8,0,173,818,97,27,21,7,12,435,171,227,23,222,5,2,34,0,433,1025
jhy-jsoup,1.9.2,47,172,51,124,4950,100,15,100,18,15,0,3,11,0,20,8,1,19,5,0,8,0,174,818,97,27,23,7,12,438,171,230,23,225,5,2,34,0,433,1025
mockito-mockito,2.28.2,49,117,19,167,6441,114,82,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,824,105,20,41,23,35,445,482,282,73,138,5,12,24,1,1599,1025
mockito-mockito,3.0.0,49,117,19,167,6441,114,82,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,824,105,20,41,23,35,445,482,282,73,138,5,12,24,1,1599,1025
mockito-mockito,3.0.1,49,117,19,167,6441,114,83,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,827,105,20,41,23,35,449,482,282,74,138,5,12,24,1,1600,1025
mockito-mockito,3.0.2,49,117,19,167,6441,114,83,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,827,105,20,41,23,35,449,482,282,74,138,5,12,24,1,1600,1025
mockito-mockito,3.0.3,49,117,19,167,6441,114,83,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,827,105,20,41,23,35,449,482,282,74,138,5,12,24,1,1600,1025
mockito-mockito,3.0.4,49,117,19,167,6441,114,83,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,827,105,20,41,23,35,449,482,282,74,138,5,12,24,1,1600,1025
mockito-mockito,3.0.5,49,117,19,167,6441,114,83,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,827,105,20,41,23,35,449,482,282,74,138,5,12,24,1,1600,1025
mockito-mockito,3.0.6,49,117,19,167,6441,114,83,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,827,105,20,41,23,35,449,482,282,74,138,5,12,24,1,1600,1025
mockito-mockito,3.0.7,49,117,19,167,6441,114,83,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,827,105,20,41,23,35,449,482,282,74,138,5,12,24,1,1600,1025
mockito-mockito,3.0.8,49,117,19,167,6441,114,83,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,827,105,20,41,23,35,449,482,282,74,138,5,12,24,1,1600,1025
mybatis-mybatis-3,3.4.0,79,248,7,224,7077,122,23,118,52,12,0,4,3,11,1001,1000,1000,28,46,0,1000,0,36,1010,72,24,30,58,22,1000,143,1001,25,1001,8,59,9,0,1005,1025
mybatis-mybatis-3,3.4.1,79,250,7,222,7320,124,23,120,52,12,0,7,3,11,1001,1000,1000,28,47,0,1000,0,36,1010,73,25,32,58,22,1000,143,1001,25,1001,8,59,9,0,1005,1025
mybatis-mybatis-3,3.4.2,79,251,7,224,7693,127,23,123,52,12,1,7,3,11,1001,1000,1000,28,48,0,1000,0,36,1010,75,25,32,58,22,1000,143,1001,25,1001,8,59,9,0,1005,1025
mybatis-mybatis-3,3.4.3,79,265,7,232,7693,127,23,123,55,12,1,7,3,11,1001,1000,1000,28,48,0,1000,0,66,1010,75,27,32,58,22,1000,149,1001,25,1001,8,59,9,0,1005,1025
mybatis-mybatis-3,3.4.4,79,265,7,232,7693,127,23,123,55,12,1,7,3,11,1001,1000,1000,28,48,0,1000,0,66,1010,75,27,32,58,22,1000,149,1001,25,1001,8,59,9,0,1005,1025
mybatis-mybatis-3,3.4.5,79,265,7,231,7820,128,23,124,55,12,1,7,3,11,1001,1000,1000,28,48,0,1000,0,66,1010,75,27,31,58,22,1000,149,1001,25,1001,8,59,9,0,1005,1025
mybatis-mybatis-3,3.4.6,79,266,7,231,7820,128,23,124,55,12,1,7,3,11,1001,1000,1000,28,48,0,1000,0,66,1010,75,27,32,58,22,1000,149,1001,25,1001,8,59,9,0,1005,1025
mybatis-mybatis-3,3.5.0,80,260,7,230,7948,129,23,124,54,12,1,7,3,11,1001,1000,1000,28,48,0,1000,0,66,1010,76,26,32,61,22,1000,149,1001,24,1001,7,59,9,15,1005,1025
mybatis-mybatis-3,3.5.1,80,260,7,230,8071,130,23,125,54,12,1,7,3,11,1001,1000,1000,28,48,0,1000,0,66,1010,78,26,32,61,22,1000,149,1001,24,1001,7,59,13,15,1005,1025
mybatis-mybatis-3,3.5.2,81,260,7,230,8330,132,23,127,54,12,2,7,3,11,1001,1000,1000,28,49,0,1000,0,66,1010,79,26,32,60,22,1000,149,1001,24,1001,7,59,13,15,1005,1025
naver-pinpoint,1.7.0,155,604,20,164,8499,154,49,150,26,9,0,43,8,7,86,67,67,74,24,0,67,0,92,2483,239,38,48,12,181,904,1573,368,273,368,7,19,21,1,717,1025
naver-pinpoint,1.7.1,155,604,20,164,8499,154,49,150,26,9,0,43,8,7,86,67,67,74,24,0,67,0,92,2483,239,38,48,12,181,904,1573,368,273,368,7,19,21,1,717,1025
naver-pinpoint,1.7.2,157,604,20,164,8499,154,49,150,26,9,0,43,8,7,86,57,57,74,24,0,57,0,92,2483,239,38,48,12,181,904,1573,368,273,368,7,19,21,4,717,1025
naver-pinpoint,1.7.3,157,604,20,164,8499,154,49,150,26,9,0,43,8,7,86,57,57,74,24,0,57,0,92,2483,239,38,48,12,181,904,1573,368,273,368,7,19,21,4,717,1025
naver-pinpoint,1.8.0,96,604,20,183,8499,154,49,150,28,9,1,43,8,7,86,57,57,74,24,0,57,0,92,2483,239,50,48,12,181,1332,2369,474,414,474,7,19,21,4,717,1025
naver-pinpoint,1.8.1,96,604,20,183,8499,154,49,150,28,9,1,43,8,7,86,57,57,74,24,0,57,0,92,2483,239,50,50,12,181,1332,2369,474,414,474,7,20,21,4,717,1025
naver-pinpoint,1.8.2,96,604,20,183,8499,154,49,150,28,9,1,43,8,7,86,57,57,74,24,0,57,0,92,2483,239,50,50,12,181,1332,2369,474,414,474,7,28,21,4,717,1025
naver-pinpoint,1.8.3,96,604,20,183,8499,154,49,150,28,9,1,43,8,7,86,57,57,74,24,0,57,0,92,2483,239,50,50,12,181,1332,2369,474,414,474,7,28,21,4,717,1025
naver-pinpoint,1.8.4,96,604,20,183,8499,154,49,150,28,9,1,43,8,7,88,57,57,85,24,0,57,0,92,2483,239,50,50,12,181,1332,2369,474,414,474,7,28,21,4,717,1025
naver-pinpoint,1.8.5,98,604,20,183,8499,154,49,150,28,9,1,43,8,7,90,57,57,87,24,0,57,0,92,2483,239,50,50,12,181,1332,2369,474,414,474,7,28,21,4,717,1025
pxb1988-dex2jar,0.0.9.15,42,377,5,101,1128,48,47,47,20,11,0,4,23,2,247,16,13,25,12,0,23,0,191,1068,48,33,53,23,59,128,247,247,76,247,9,4,19,0,506,1025
pxb1988-dex2jar,0.0.9.2,35,438,5,73,1081,47,46,46,9,2,0,1,2,0,150,135,135,16,11,0,135,0,191,618,47,14,30,20,49,256,258,257,47,150,8,6,4,0,128,1025
pxb1988-dex2jar,0.0.9.3,34,438,5,73,1081,47,46,46,9,2,0,1,2,0,150,135,135,16,11,0,135,0,191,618,47,16,30,20,49,256,258,257,47,150,8,6,4,0,128,1025
pxb1988-dex2jar,0.0.9.4,35,377,5,73,1081,47,46,46,15,4,0,4,2,0,247,16,14,25,11,0,16,0,191,892,47,25,44,23,49,99,247,247,67,247,8,6,4,0,284,1025
