name,version,n_clusters,affinity,linkage,n_MoJo,mojoFM
apache-isis,1.8.0,100,cosine,complete,3508,-0.11415525114155667
apache-isis,1.8.0,100,cosine,average,4132,-17.92237442922375
apache-isis,1.8.0,100,cosine,single,3080,12.100456621004563
apache-isis,1.8.0,150,euclidean,complete,3511,-0.19977168949771862
apache-isis,1.8.0,150,euclidean,average,3369,3.852739726027399
apache-isis,1.8.0,150,euclidean,single,3121,10.930365296803657
apache-isis,1.8.0,150,l1,complete,3371,3.7956621004566204
apache-isis,1.8.0,150,l1,average,3292,6.050228310502281
apache-isis,1.8.0,150,l1,single,3286,6.221461187214617
apache-isis,1.8.0,150,l2,complete,3512,-0.22831050228311334
apache-isis,1.8.0,150,l2,average,3371,3.7956621004566204
apache-isis,1.8.0,150,l2,single,3123,10.873287671232879
apache-isis,1.8.0,150,manhattan,complete,3368,3.8812785388127824
apache-isis,1.8.0,150,manhattan,average,3293,6.021689497716897
apache-isis,1.8.0,150,manhattan,single,3288,6.164383561643838
apache-isis,1.8.0,150,cosine,complete,3647,-4.081050228310512
apache-isis,1.8.0,150,cosine,average,4306,-22.88812785388128
apache-isis,1.8.0,150,cosine,single,3092,11.757990867579904
apache-isis,1.8.0,200,euclidean,complete,3600,-2.7397260273972712
apache-isis,1.8.0,200,euclidean,average,3476,0.7990867579908634
apache-isis,1.8.0,200,euclidean,single,3129,10.702054794520544
apache-isis,1.8.0,200,l1,complete,3582,-2.2260273972602773
apache-isis,1.8.0,200,l1,average,3363,4.023972602739723
apache-isis,1.8.0,200,l1,single,3353,4.309360730593603
apache-isis,1.8.0,200,l2,complete,3596,-2.6255707762557146
apache-isis,1.8.0,200,l2,average,3478,0.7420091324200961
apache-isis,1.8.0,200,l2,single,3130,10.67351598173516
apache-isis,1.8.0,200,manhattan,complete,3585,-2.3116438356164393
apache-isis,1.8.0,200,manhattan,average,3369,3.852739726027399
apache-isis,1.8.0,200,manhattan,single,3357,4.195205479452058
apache-isis,1.8.0,200,cosine,complete,3795,-8.304794520547954
apache-isis,1.8.0,200,cosine,average,4402,-25.62785388127853
apache-isis,1.8.0,200,cosine,single,3117,11.044520547945202
apache-isis,1.8.0,250,euclidean,complete,3655,-4.309360730593603
apache-isis,1.8.0,250,euclidean,average,3600,-2.7397260273972712
apache-isis,1.8.0,250,euclidean,single,3171,9.503424657534243
apache-isis,1.8.0,250,l1,complete,3676,-4.908675799086759
apache-isis,1.8.0,250,l1,average,3423,2.3116438356164393
apache-isis,1.8.0,250,l1,single,3432,2.0547945205479423
apache-isis,1.8.0,250,l2,complete,3656,-4.337899543378998
apache-isis,1.8.0,250,l2,average,3603,-2.825342465753433
apache-isis,1.8.0,250,l2,single,3167,9.6175799086758
apache-isis,1.8.0,250,manhattan,complete,3672,-4.794520547945202
apache-isis,1.8.0,250,manhattan,average,3429,2.1404109589041043
apache-isis,1.8.0,250,manhattan,single,3425,2.254566210045661
apache-isis,1.8.0,250,cosine,complete,3883,-10.81621004566211
apache-isis,1.8.0,250,cosine,average,4391,-25.313926940639277
apache-isis,1.8.0,250,cosine,single,3131,10.644977168949776
apache-isis,1.8.0,300,euclidean,complete,3681,-5.051369863013688
apache-isis,1.8.0,300,euclidean,average,3707,-5.7933789954337955
apache-isis,1.8.0,300,euclidean,single,3187,9.046803652968038
apache-isis,1.8.0,300,l1,complete,3713,-5.964611872146119
apache-isis,1.8.0,300,l1,average,3478,0.7420091324200961
apache-isis,1.8.0,300,l1,single,3483,0.5993150684931559
apache-isis,1.8.0,300,l2,complete,3669,-4.7089041095890405
apache-isis,1.8.0,300,l2,average,3704,-5.707762557077634
apache-isis,1.8.0,300,l2,single,3194,8.84703196347032
apache-isis,1.8.0,300,manhattan,complete,3709,-5.850456621004563
apache-isis,1.8.0,300,manhattan,average,3470,0.9703196347031984
apache-isis,1.8.0,300,manhattan,single,3481,0.6563926940639231
apache-isis,1.8.0,300,cosine,complete,3962,-13.070776255707761
apache-isis,1.8.0,300,cosine,average,4397,-25.4851598173516
apache-isis,1.8.0,300,cosine,single,3152,10.045662100456621
apache-isis,1.9.0,50,euclidean,complete,3240,7.534246575342463
apache-isis,1.9.0,50,euclidean,average,3168,9.589041095890416
apache-isis,1.9.0,50,euclidean,single,3121,10.930365296803657
apache-isis,1.9.0,50,l1,complete,3248,7.30593607305936
apache-isis,1.9.0,50,l1,average,3178,9.303652968036523
apache-isis,1.9.0,50,l1,single,3171,9.503424657534243
apache-isis,1.9.0,50,l2,complete,3240,7.534246575342463
apache-isis,1.9.0,50,l2,average,3168,9.589041095890416
apache-isis,1.9.0,50,l2,single,3121,10.930365296803657
apache-isis,1.9.0,50,manhattan,complete,3248,7.30593607305936
apache-isis,1.9.0,50,manhattan,average,3178,9.303652968036523
apache-isis,1.9.0,50,manhattan,single,3171,9.503424657534243
apache-isis,1.9.0,50,cosine,complete,3275,6.535388127853881
apache-isis,1.9.0,50,cosine,average,3100,11.529680365296802
apache-isis,1.9.0,50,cosine,single,3097,11.615296803652964
apache-isis,1.9.0,100,euclidean,complete,3380,3.5388127853881235
apache-isis,1.9.0,100,euclidean,average,3311,5.507990867579904
apache-isis,1.9.0,100,euclidean,single,3138,10.445205479452058
apache-isis,1.9.0,100,l1,complete,3345,4.537671232876717
apache-isis,1.9.0,100,l1,average,3257,7.049086757990864
apache-isis,1.9.0,100,l1,single,3262,6.906392694063923
apache-isis,1.9.0,100,l2,complete,3379,3.567351598173518
apache-isis,1.9.0,100,l2,average,3310,5.536529680365298
apache-isis,1.9.0,100,l2,single,3137,10.473744292237441
apache-isis,1.9.0,100,manhattan,complete,3345,4.537671232876717
apache-isis,1.9.0,100,manhattan,average,3257,7.049086757990864
apache-isis,1.9.0,100,manhattan,single,3260,6.963470319634702
apache-isis,1.9.0,100,cosine,complete,3469,0.998858447488582
apache-isis,1.9.0,100,cosine,average,4181,-19.320776255707763
apache-isis,1.9.0,100,cosine,single,3111,11.215753424657537
apache-isis,1.9.0,150,euclidean,complete,3469,0.998858447488582
apache-isis,1.9.0,150,euclidean,average,3409,2.7111872146118765
apache-isis,1.9.0,150,euclidean,single,3164,9.703196347031962
apache-isis,1.9.0,150,l1,complete,3447,1.6267123287671215
apache-isis,1.9.0,150,l1,average,3335,4.823059360730597
apache-isis,1.9.0,150,l1,single,3336,4.794520547945202
apache-isis,1.9.0,150,l2,complete,3469,0.998858447488582
apache-isis,1.9.0,150,l2,average,3409,2.7111872146118765
apache-isis,1.9.0,150,l2,single,3163,9.731735159817356
apache-isis,1.9.0,150,manhattan,complete,3444,1.7123287671232834
apache-isis,1.9.0,150,manhattan,average,3341,4.651826484018262
apache-isis,1.9.0,150,manhattan,single,3333,4.880136986301364
apache-isis,1.9.0,150,cosine,complete,3599,-2.7111872146118765
apache-isis,1.9.0,150,cosine,average,4360,-24.429223744292237
apache-isis,1.9.0,150,cosine,single,3137,10.473744292237441
apache-isis,1.9.0,200,euclidean,complete,3600,-2.7397260273972712
apache-isis,1.9.0,200,euclidean,average,3530,-0.742009132420085
apache-isis,1.9.0,200,euclidean,single,3191,8.932648401826482
apache-isis,1.9.0,200,l1,complete,3512,-0.22831050228311334
apache-isis,1.9.0,200,l1,average,3420,2.397260273972601
apache-isis,1.9.0,200,l1,single,3407,2.7682648401826437
apache-isis,1.9.0,200,l2,complete,3599,-2.7111872146118765
apache-isis,1.9.0,200,l2,average,3528,-0.6849315068493178
apache-isis,1.9.0,200,l2,single,3192,8.904109589041099
apache-isis,1.9.0,200,manhattan,complete,3514,-0.28538812785388057
apache-isis,1.9.0,200,manhattan,average,3424,2.2831050228310557
apache-isis,1.9.0,200,manhattan,single,3410,2.682648401826482
apache-isis,1.9.0,200,cosine,complete,3709,-5.850456621004563
apache-isis,1.9.0,200,cosine,average,4464,-27.397260273972602
apache-isis,1.9.0,200,cosine,single,3155,9.960045662100459
apache-isis,1.9.0,250,euclidean,complete,3712,-5.936073059360725
apache-isis,1.9.0,250,euclidean,average,3657,-4.366438356164393
apache-isis,1.9.0,250,euclidean,single,3211,8.36187214611872
apache-isis,1.9.0,250,l1,complete,3676,-4.908675799086759
apache-isis,1.9.0,250,l1,average,3479,0.7134703196347014
apache-isis,1.9.0,250,l1,single,3482,0.6278538812785395
apache-isis,1.9.0,250,l2,complete,3707,-5.7933789954337955
apache-isis,1.9.0,250,l2,average,3654,-4.2808219178082085
apache-isis,1.9.0,250,l2,single,3209,8.4189497716895
apache-isis,1.9.0,250,manhattan,complete,3687,-5.222602739726034
apache-isis,1.9.0,250,manhattan,average,3480,0.6849315068493178
apache-isis,1.9.0,250,manhattan,single,3480,0.6849315068493178
apache-isis,1.9.0,250,cosine,complete,3850,-9.874429223744286
apache-isis,1.9.0,250,cosine,average,4442,-26.769406392694073
apache-isis,1.9.0,250,cosine,single,3173,9.446347031963477
apache-isis,1.9.0,300,euclidean,complete,3742,-6.792237442922366
apache-isis,1.9.0,300,euclidean,average,3786,-8.047945205479445
apache-isis,1.9.0,300,euclidean,single,3220,8.105022831050224
apache-isis,1.9.0,300,l1,complete,3756,-7.191780821917804
apache-isis,1.9.0,300,l1,average,3541,-1.0559360730593603
apache-isis,1.9.0,300,l1,single,3541,-1.0559360730593603
apache-isis,1.9.0,300,l2,complete,3746,-6.906392694063923
apache-isis,1.9.0,300,l2,average,3792,-8.219178082191792
apache-isis,1.9.0,300,l2,single,3221,8.07648401826484
apache-isis,1.9.0,300,manhattan,complete,3775,-7.734018264840192
apache-isis,1.9.0,300,manhattan,average,3531,-0.7705479452054798
apache-isis,1.9.0,300,manhattan,single,3543,-1.1130136986301276
apache-isis,1.9.0,300,cosine,complete,3978,-13.527397260273965
apache-isis,1.9.0,300,cosine,average,4446,-26.883561643835606
apache-isis,1.9.0,300,cosine,single,3197,8.761415525114158
apache-jmeter,2.7,50,euclidean,complete,376,74.52574525745257
apache-jmeter,2.7,50,euclidean,average,365,75.2710027100271
apache-jmeter,2.7,50,euclidean,single,266,81.97831978319783
apache-jmeter,2.7,50,l1,complete,334,77.37127371273714
apache-jmeter,2.7,50,l1,average,307,79.20054200542006
apache-jmeter,2.7,50,l1,single,299,79.74254742547426
apache-jmeter,2.7,50,l2,complete,372,74.79674796747969
apache-jmeter,2.7,50,l2,average,368,75.06775067750678
apache-jmeter,2.7,50,l2,single,266,81.97831978319783
apache-jmeter,2.7,50,manhattan,complete,337,77.1680216802168
apache-jmeter,2.7,50,manhattan,average,307,79.20054200542006
apache-jmeter,2.7,50,manhattan,single,303,79.47154471544715
apache-jmeter,2.7,50,cosine,complete,383,74.05149051490515
apache-jmeter,2.7,50,cosine,average,349,76.3550135501355
apache-jmeter,2.7,50,cosine,single,276,81.30081300813008
apache-jmeter,2.7,100,euclidean,complete,537,63.617886178861795
apache-jmeter,2.7,100,euclidean,average,563,61.856368563685635
apache-jmeter,2.7,100,euclidean,single,318,78.45528455284553
apache-jmeter,2.7,100,l1,complete,480,67.47967479674797
apache-jmeter,2.7,100,l1,average,400,72.89972899728998
apache-jmeter,2.7,100,l1,single,390,73.57723577235772
apache-jmeter,2.7,100,l2,complete,533,63.888888888888886
apache-jmeter,2.7,100,l2,average,567,61.58536585365854
apache-jmeter,2.7,100,l2,single,316,78.59078590785909
apache-jmeter,2.7,100,manhattan,complete,477,67.68292682926828
apache-jmeter,2.7,100,manhattan,average,400,72.89972899728998
apache-jmeter,2.7,100,manhattan,single,388,73.71273712737127
apache-jmeter,2.7,100,cosine,complete,561,61.99186991869918
apache-jmeter,2.7,100,cosine,average,674,54.33604336043361
apache-jmeter,2.7,100,cosine,single,328,77.77777777777779
apache-jmeter,2.7,150,euclidean,complete,598,59.48509485094851
apache-jmeter,2.7,150,euclidean,average,712,51.76151761517615
apache-jmeter,2.7,150,euclidean,single,384,73.98373983739836
apache-jmeter,2.7,150,l1,complete,588,60.162601626016254
apache-jmeter,2.7,150,l1,average,480,67.47967479674797
apache-jmeter,2.7,150,l1,single,453,69.3089430894309
apache-jmeter,2.7,150,l2,complete,610,58.67208672086721
apache-jmeter,2.7,150,l2,average,710,51.8970189701897
apache-jmeter,2.7,150,l2,single,383,74.05149051490515
apache-jmeter,2.7,150,manhattan,complete,593,59.82384823848239
apache-jmeter,2.7,150,manhattan,average,471,68.08943089430895
apache-jmeter,2.7,150,manhattan,single,466,68.42818428184282
apache-jmeter,2.7,150,cosine,complete,729,50.609756097560975
apache-jmeter,2.7,150,cosine,average,737,50.06775067750677
apache-jmeter,2.7,150,cosine,single,383,74.05149051490515
apache-jmeter,2.7,200,euclidean,complete,664,55.013550135501355
apache-jmeter,2.7,200,euclidean,average,754,48.9159891598916
apache-jmeter,2.7,200,euclidean,single,438,70.32520325203252
apache-jmeter,2.7,200,l1,complete,629,57.38482384823848
apache-jmeter,2.7,200,l1,average,526,64.36314363143632
apache-jmeter,2.7,200,l1,single,515,65.10840108401084
apache-jmeter,2.7,200,l2,complete,658,55.42005420054201
apache-jmeter,2.7,200,l2,average,741,49.79674796747967
apache-jmeter,2.7,200,l2,single,438,70.32520325203252
apache-jmeter,2.7,200,manhattan,complete,632,57.18157181571816
apache-jmeter,2.7,200,manhattan,average,525,64.43089430894308
apache-jmeter,2.7,200,manhattan,single,506,65.71815718157181
apache-jmeter,2.7,200,cosine,complete,752,49.05149051490515
apache-jmeter,2.7,200,cosine,average,747,49.390243902439025
apache-jmeter,2.7,200,cosine,single,423,71.34146341463415
apache-jmeter,2.7,250,euclidean,complete,682,53.794037940379404
apache-jmeter,2.7,250,euclidean,average,713,51.69376693766938
apache-jmeter,2.7,250,euclidean,single,481,67.41192411924119
apache-jmeter,2.7,250,l1,complete,659,55.35230352303523
apache-jmeter,2.7,250,l1,average,580,60.70460704607046
apache-jmeter,2.7,250,l1,single,543,63.21138211382114
apache-jmeter,2.7,250,l2,complete,688,53.387533875338754
apache-jmeter,2.7,250,l2,average,715,51.55826558265583
apache-jmeter,2.7,250,l2,single,467,68.36043360433605
apache-jmeter,2.7,250,manhattan,complete,659,55.35230352303523
apache-jmeter,2.7,250,manhattan,average,580,60.70460704607046
apache-jmeter,2.7,250,manhattan,single,544,63.143631436314365
apache-jmeter,2.7,250,cosine,complete,716,51.490514905149055
apache-jmeter,2.7,250,cosine,average,718,51.355013550135496
apache-jmeter,2.7,250,cosine,single,483,67.27642276422765
apache-jmeter,2.7,300,euclidean,complete,661,55.21680216802167
apache-jmeter,2.7,300,euclidean,average,679,53.99728997289973
apache-jmeter,2.7,300,euclidean,single,514,65.17615176151762
apache-jmeter,2.7,300,l1,complete,694,52.98102981029811
apache-jmeter,2.7,300,l1,average,581,60.636856368563684
apache-jmeter,2.7,300,l1,single,550,62.737127371273715
apache-jmeter,2.7,300,l2,complete,656,55.55555555555556
apache-jmeter,2.7,300,l2,average,680,53.92953929539295
apache-jmeter,2.7,300,l2,single,527,64.29539295392954
apache-jmeter,2.7,300,manhattan,complete,705,52.235772357723576
apache-jmeter,2.7,300,manhattan,average,583,60.50135501355014
apache-jmeter,2.7,300,manhattan,single,565,61.72086720867209
apache-jmeter,2.7,300,cosine,complete,679,53.99728997289973
apache-jmeter,2.7,300,cosine,average,694,52.98102981029811
apache-jmeter,2.7,300,cosine,single,486,67.07317073170731
apache-jmeter,2.8,50,euclidean,complete,403,72.69647696476964
apache-jmeter,2.8,50,euclidean,average,381,74.1869918699187
apache-jmeter,2.8,50,euclidean,single,272,81.57181571815718
apache-jmeter,2.8,50,l1,complete,360,75.60975609756098
apache-jmeter,2.8,50,l1,average,331,77.57452574525745
apache-jmeter,2.8,50,l1,single,324,78.04878048780488
apache-jmeter,2.8,50,l2,complete,403,72.69647696476964
apache-jmeter,2.8,50,l2,average,381,74.1869918699187
apache-jmeter,2.8,50,l2,single,272,81.57181571815718
apache-jmeter,2.8,50,manhattan,complete,360,75.60975609756098
apache-jmeter,2.8,50,manhattan,average,330,77.64227642276423
apache-jmeter,2.8,50,manhattan,single,325,77.98102981029811
apache-jmeter,2.8,50,cosine,complete,414,71.95121951219512
apache-jmeter,2.8,50,cosine,average,349,76.3550135501355
apache-jmeter,2.8,50,cosine,single,282,80.89430894308943
apache-jmeter,2.8,100,euclidean,complete,552,62.601626016260155
apache-jmeter,2.8,100,euclidean,average,598,59.48509485094851
apache-jmeter,2.8,100,euclidean,single,334,77.37127371273714
apache-jmeter,2.8,100,l1,complete,590,60.02710027100271
apache-jmeter,2.8,100,l1,average,424,71.27371273712737
apache-jmeter,2.8,100,l1,single,423,71.34146341463415
apache-jmeter,2.8,100,l2,complete,556,62.330623306233065
apache-jmeter,2.8,100,l2,average,603,59.14634146341464
apache-jmeter,2.8,100,l2,single,334,77.37127371273714
apache-jmeter,2.8,100,manhattan,complete,589,60.09485094850948
apache-jmeter,2.8,100,manhattan,average,426,71.13821138211382
apache-jmeter,2.8,100,manhattan,single,420,71.54471544715447
apache-jmeter,2.8,100,cosine,complete,578,60.840108401084
apache-jmeter,2.8,100,cosine,average,700,52.574525745257446
apache-jmeter,2.8,100,cosine,single,340,76.96476964769647
apache-jmeter,2.8,150,euclidean,complete,641,56.57181571815718
apache-jmeter,2.8,150,euclidean,average,711,51.829268292682926
apache-jmeter,2.8,150,euclidean,single,392,73.44173441734418
apache-jmeter,2.8,150,l1,complete,633,57.113821138211385
apache-jmeter,2.8,150,l1,average,495,66.46341463414633
apache-jmeter,2.8,150,l1,single,476,67.75067750677508
apache-jmeter,2.8,150,l2,complete,644,56.36856368563685
apache-jmeter,2.8,150,l2,average,724,50.94850948509485
apache-jmeter,2.8,150,l2,single,387,73.78048780487805
apache-jmeter,2.8,150,manhattan,complete,635,56.978319783197826
apache-jmeter,2.8,150,manhattan,average,508,65.58265582655827
apache-jmeter,2.8,150,manhattan,single,481,67.41192411924119
apache-jmeter,2.8,150,cosine,complete,747,49.390243902439025
apache-jmeter,2.8,150,cosine,average,753,48.983739837398375
apache-jmeter,2.8,150,cosine,single,387,73.78048780487805
apache-jmeter,2.8,200,euclidean,complete,684,53.65853658536586
apache-jmeter,2.8,200,euclidean,average,763,48.30623306233063
apache-jmeter,2.8,200,euclidean,single,445,69.85094850948511
apache-jmeter,2.8,200,l1,complete,668,54.74254742547425
apache-jmeter,2.8,200,l1,average,549,62.80487804878049
apache-jmeter,2.8,200,l1,single,536,63.68563685636857
apache-jmeter,2.8,200,l2,complete,696,52.84552845528455
apache-jmeter,2.8,200,l2,average,765,48.170731707317074
apache-jmeter,2.8,200,l2,single,447,69.71544715447155
apache-jmeter,2.8,200,manhattan,complete,672,54.47154471544715
apache-jmeter,2.8,200,manhattan,average,547,62.94037940379405
apache-jmeter,2.8,200,manhattan,single,539,63.482384823848236
apache-jmeter,2.8,200,cosine,complete,762,48.3739837398374
apache-jmeter,2.8,200,cosine,average,741,49.79674796747967
apache-jmeter,2.8,200,cosine,single,426,71.13821138211382
apache-jmeter,2.8,250,euclidean,complete,691,53.18428184281843
apache-jmeter,2.8,250,euclidean,average,725,50.88075880758808
apache-jmeter,2.8,250,euclidean,single,463,68.63143631436314
apache-jmeter,2.8,250,l1,complete,688,53.387533875338754
apache-jmeter,2.8,250,l1,average,595,59.68834688346883
apache-jmeter,2.8,250,l1,single,587,60.23035230352303
apache-jmeter,2.8,250,l2,complete,697,52.77777777777778
apache-jmeter,2.8,250,l2,average,723,51.01626016260163
apache-jmeter,2.8,250,l2,single,475,67.81842818428184
apache-jmeter,2.8,250,manhattan,complete,691,53.18428184281843
apache-jmeter,2.8,250,manhattan,average,608,58.80758807588076
apache-jmeter,2.8,250,manhattan,single,572,61.24661246612466
apache-jmeter,2.8,250,cosine,complete,722,51.084010840108405
apache-jmeter,2.8,250,cosine,average,729,50.609756097560975
apache-jmeter,2.8,250,cosine,single,467,68.36043360433605
apache-jmeter,2.8,300,euclidean,complete,683,53.72628726287263
apache-jmeter,2.8,300,euclidean,average,687,53.45528455284553
apache-jmeter,2.8,300,euclidean,single,487,67.00542005420054
apache-jmeter,2.8,300,l1,complete,726,50.81300813008129
apache-jmeter,2.8,300,l1,average,611,58.60433604336044
apache-jmeter,2.8,300,l1,single,617,58.19783197831978
apache-jmeter,2.8,300,l2,complete,685,53.590785907859086
apache-jmeter,2.8,300,l2,average,685,53.590785907859086
apache-jmeter,2.8,300,l2,single,488,66.93766937669376
apache-jmeter,2.8,300,manhattan,complete,725,50.88075880758808
apache-jmeter,2.8,300,manhattan,average,611,58.60433604336044
apache-jmeter,2.8,300,manhattan,single,609,58.739837398373986
apache-jmeter,2.8,300,cosine,complete,683,53.72628726287263
apache-jmeter,2.8,300,cosine,average,696,52.84552845528455
apache-jmeter,2.8,300,cosine,single,486,67.07317073170731
apache-jmeter,2.9,50,euclidean,complete,410,72.22222222222221
apache-jmeter,2.9,50,euclidean,average,409,72.28997289972901
apache-jmeter,2.9,50,euclidean,single,292,80.21680216802169
apache-jmeter,2.9,50,l1,complete,395,73.23848238482384
apache-jmeter,2.9,50,l1,average,341,76.8970189701897
apache-jmeter,2.9,50,l1,single,336,77.23577235772358
apache-jmeter,2.9,50,l2,complete,412,72.08672086720867
apache-jmeter,2.9,50,l2,average,409,72.28997289972901
apache-jmeter,2.9,50,l2,single,292,80.21680216802169
apache-jmeter,2.9,50,manhattan,complete,392,73.44173441734418
apache-jmeter,2.9,50,manhattan,average,341,76.8970189701897
apache-jmeter,2.9,50,manhattan,single,332,77.50677506775068
apache-jmeter,2.9,50,cosine,complete,460,68.83468834688347
apache-jmeter,2.9,50,cosine,average,353,76.0840108401084
apache-jmeter,2.9,50,cosine,single,305,79.3360433604336
apache-jmeter,2.9,100,euclidean,complete,576,60.97560975609756
apache-jmeter,2.9,100,euclidean,average,593,59.82384823848239
apache-jmeter,2.9,100,euclidean,single,356,75.88075880758808
apache-jmeter,2.9,100,l1,complete,495,66.46341463414633
apache-jmeter,2.9,100,l1,average,432,70.73170731707317
apache-jmeter,2.9,100,l1,single,425,71.2059620596206
apache-jmeter,2.9,100,l2,complete,579,60.77235772357723
apache-jmeter,2.9,100,l2,average,593,59.82384823848239
apache-jmeter,2.9,100,l2,single,355,75.94850948509485
apache-jmeter,2.9,100,manhattan,complete,497,66.32791327913279
apache-jmeter,2.9,100,manhattan,average,432,70.73170731707317
apache-jmeter,2.9,100,manhattan,single,424,71.27371273712737
apache-jmeter,2.9,100,cosine,complete,623,57.79132791327913
apache-jmeter,2.9,100,cosine,average,669,54.67479674796748
apache-jmeter,2.9,100,cosine,single,359,75.67750677506776
apache-jmeter,2.9,150,euclidean,complete,651,55.894308943089435
apache-jmeter,2.9,150,euclidean,average,731,50.47425474254743
apache-jmeter,2.9,150,euclidean,single,418,71.68021680216803
apache-jmeter,2.9,150,l1,complete,615,58.33333333333333
apache-jmeter,2.9,150,l1,average,518,64.90514905149053
apache-jmeter,2.9,150,l1,single,505,65.78590785907859
apache-jmeter,2.9,150,l2,complete,651,55.894308943089435
apache-jmeter,2.9,150,l2,average,738,50.0
apache-jmeter,2.9,150,l2,single,414,71.95121951219512
apache-jmeter,2.9,150,manhattan,complete,610,58.67208672086721
apache-jmeter,2.9,150,manhattan,average,513,65.2439024390244
apache-jmeter,2.9,150,manhattan,single,497,66.32791327913279
apache-jmeter,2.9,150,cosine,complete,762,48.3739837398374
apache-jmeter,2.9,150,cosine,average,757,48.71273712737128
apache-jmeter,2.9,150,cosine,single,407,72.42547425474255
apache-jmeter,2.9,200,euclidean,complete,697,52.77777777777778
apache-jmeter,2.9,200,euclidean,average,783,46.95121951219512
apache-jmeter,2.9,200,euclidean,single,480,67.47967479674797
apache-jmeter,2.9,200,l1,complete,718,51.355013550135496
apache-jmeter,2.9,200,l1,average,562,61.92411924119241
apache-jmeter,2.9,200,l1,single,545,63.07588075880759
apache-jmeter,2.9,200,l2,complete,697,52.77777777777778
apache-jmeter,2.9,200,l2,average,782,47.01897018970189
apache-jmeter,2.9,200,l2,single,478,67.61517615176152
apache-jmeter,2.9,200,manhattan,complete,720,51.21951219512195
apache-jmeter,2.9,200,manhattan,average,559,62.12737127371274
apache-jmeter,2.9,200,manhattan,single,542,63.27913279132791
apache-jmeter,2.9,200,cosine,complete,785,46.81571815718157
apache-jmeter,2.9,200,cosine,average,780,47.15447154471545
apache-jmeter,2.9,200,cosine,single,454,69.24119241192412
apache-jmeter,2.9,250,euclidean,complete,709,51.96476964769647
apache-jmeter,2.9,250,euclidean,average,751,49.11924119241192
apache-jmeter,2.9,250,euclidean,single,513,65.2439024390244
apache-jmeter,2.9,250,l1,complete,723,51.01626016260163
apache-jmeter,2.9,250,l1,average,616,58.265582655826556
apache-jmeter,2.9,250,l1,single,577,60.90785907859079
apache-jmeter,2.9,250,l2,complete,701,52.50677506775068
apache-jmeter,2.9,250,l2,average,757,48.71273712737128
apache-jmeter,2.9,250,l2,single,505,65.78590785907859
apache-jmeter,2.9,250,manhattan,complete,724,50.94850948509485
apache-jmeter,2.9,250,manhattan,average,604,59.078590785907856
apache-jmeter,2.9,250,manhattan,single,590,60.02710027100271
apache-jmeter,2.9,250,cosine,complete,747,49.390243902439025
apache-jmeter,2.9,250,cosine,average,742,49.728997289972895
apache-jmeter,2.9,250,cosine,single,492,66.66666666666667
apache-jmeter,2.9,300,euclidean,complete,684,53.65853658536586
apache-jmeter,2.9,300,euclidean,average,706,52.1680216802168
apache-jmeter,2.9,300,euclidean,single,532,63.95663956639566
apache-jmeter,2.9,300,l1,complete,713,51.69376693766938
apache-jmeter,2.9,300,l1,average,627,57.52032520325203
apache-jmeter,2.9,300,l1,single,597,59.55284552845528
apache-jmeter,2.9,300,l2,complete,688,53.387533875338754
apache-jmeter,2.9,300,l2,average,708,52.032520325203244
apache-jmeter,2.9,300,l2,single,538,63.55013550135502
apache-jmeter,2.9,300,manhattan,complete,715,51.55826558265583
apache-jmeter,2.9,300,manhattan,average,629,57.38482384823848
apache-jmeter,2.9,300,manhattan,single,612,58.53658536585367
apache-jmeter,2.9,300,cosine,complete,697,52.77777777777778
apache-jmeter,2.9,300,cosine,average,707,52.100271002710016
apache-jmeter,2.9,300,cosine,single,518,64.90514905149053
apache-jmeter,3.0,50,euclidean,complete,589,60.09485094850948
apache-jmeter,3.0,50,euclidean,average,575,61.04336043360434
apache-jmeter,3.0,50,euclidean,single,479,67.54742547425474
apache-jmeter,3.0,50,l1,complete,550,62.737127371273715
apache-jmeter,3.0,50,l1,average,519,64.83739837398375
apache-jmeter,3.0,50,l1,single,516,65.04065040650406
apache-jmeter,3.0,50,l2,complete,590,60.02710027100271
apache-jmeter,3.0,50,l2,average,573,61.17886178861789
apache-jmeter,3.0,50,l2,single,479,67.54742547425474
apache-jmeter,3.0,50,manhattan,complete,550,62.737127371273715
apache-jmeter,3.0,50,manhattan,average,514,65.17615176151762
apache-jmeter,3.0,50,manhattan,single,516,65.04065040650406
apache-jmeter,3.0,50,cosine,complete,586,60.298102981029814
apache-jmeter,3.0,50,cosine,average,595,59.68834688346883
apache-jmeter,3.0,50,cosine,single,471,68.08943089430895
apache-jmeter,3.0,100,euclidean,complete,707,52.100271002710016
apache-jmeter,3.0,100,euclidean,average,731,50.47425474254743
apache-jmeter,3.0,100,euclidean,single,519,64.83739837398375
apache-jmeter,3.0,100,l1,complete,708,52.032520325203244
apache-jmeter,3.0,100,l1,average,609,58.739837398373986
apache-jmeter,3.0,100,l1,single,601,59.28184281842819
apache-jmeter,3.0,100,l2,complete,713,51.69376693766938
apache-jmeter,3.0,100,l2,average,723,51.01626016260163
apache-jmeter,3.0,100,l2,single,520,64.76964769647697
apache-jmeter,3.0,100,manhattan,complete,706,52.1680216802168
apache-jmeter,3.0,100,manhattan,average,610,58.67208672086721
apache-jmeter,3.0,100,manhattan,single,607,58.87533875338753
apache-jmeter,3.0,100,cosine,complete,744,49.59349593495935
apache-jmeter,3.0,100,cosine,average,733,50.33875338753388
